,xcoord,ycoord
576,981.129238532626,-920.7270532866257
577,361.42263578070066,-1193.7754906057924
578,-865.4688924788961,-626.6715009750276
579,-1267.9782057488715,14.416476934927429
580,441.94830585697486,1313.7737776540905
581,-111.83611608529505,-708.3056530045635
582,-815.6052501099374,-283.7853052270998
583,17.41402317183481,-714.229751738393
584,-224.73961120211095,-994.9276721975887
585,-138.74535519655302,1423.539743437148
586,-843.4830592446413,-223.50794920554978
587,-880.0311756027359,270.6237673449336
588,-1153.4577641610792,-806.5005020984904
589,-965.4621112824956,-484.8922700864483
590,1018.2005702487262,-407.1137617005209
591,1394.7467550026145,174.75441100462757
592,994.2949968887897,332.10656876418795
593,-997.8072534267303,-762.3809642253889
594,-355.42703640481614,-243.70653769416532
595,-127.12191572620408,620.3819871026535
596,-637.0077623650958,732.627761821995
597,-809.495175966055,-689.4843753171405
598,1189.1458427006223,870.3834812694005
599,769.8612508513877,-1289.0273871697048
600,-148.52322787681604,1393.4655587298678
601,-262.2867431202463,-804.4649187785955
602,-1325.7018069797123,-687.8174727774355
603,711.6445128221214,1028.2600655795645
604,563.802966135958,-767.3988393011039
605,-1124.4814332190194,597.5213351201787
606,-139.091020422406,-123.50752567965415
607,-542.18894482412,187.95158225067826
608,330.7637653570018,1344.233689886874
609,1027.290673367201,-655.5906377838602
610,-301.53242134209444,-862.1346143109279
611,974.5581765510449,408.43855696530824
612,1443.4584026499872,97.58740438668012
613,-969.7545774230992,-715.271011980509
614,99.96245266235024,-955.9632516751627
615,-488.1627171009219,183.92405014664106
616,-683.1862345799266,458.47484700919455
617,1157.5369929388862,929.978825693568
618,345.26130462588867,-948.4623109084598
619,1011.1964528878874,-146.02508713419738
620,-727.4168285784525,789.8285379553577
621,1312.0290970669844,-543.143980014278
622,-578.1647974987093,-1025.0238682388617
623,1237.991071286961,-204.89125921527446
624,-329.154321183638,889.6888281338436
625,-70.93489697332586,248.32080379978876
626,-1133.4008115164675,942.0565791839579
627,1102.7041259246203,973.1252335605393
628,-808.4328176957035,-1241.595526381845
629,188.03710095543252,1465.6222385079313
630,-1354.1243039047615,117.7260173150063
631,-1107.5890897063355,600.0250274102683
632,1150.110595463562,-797.7660976647517
633,-985.9510760603437,653.4366933995125
634,-282.2404427875111,480.076668115705
635,-388.19553931748237,-858.071423931441
636,-757.7600816562232,-1293.5148744528497
637,815.9178703747837,-348.72945985074654
638,959.6710703557807,-1053.303045948463
639,396.2295868739725,221.33752548147316
640,120.6164606283337,-877.7630044117469
641,311.9045248102222,-839.1704447907621
642,-321.367308203783,87.89149403436545
643,-403.3348220402073,334.7253287032276
644,-592.773433841515,282.7238425001013
645,1385.7257241739464,32.945867457734195
646,376.4472691088477,26.49651378449997
647,168.08894928082083,802.9246832500503
648,109.23939711977779,-97.99244140960506
649,809.5039005537988,-977.2018575826522
650,844.2574962783755,-849.2363269476896
651,-760.7880001015458,952.8377353403032
652,363.6119760904202,846.0631343989812
653,597.6736240642417,326.2135757604147
654,1022.4231231199345,772.3042797786512
655,1361.3966757483413,-50.01669565329081
656,178.99257573088164,521.0827446400374
657,1039.4773845732127,-67.41467221578377
658,-741.0917728044614,84.30076970298263
659,507.95596029420375,-327.5936731494741
660,-143.49298203497776,-1305.093489009822
661,790.2750136559639,-785.2322646484058
662,-94.34795926255124,-694.3858658370932
663,-611.8114616321818,-568.3260180047394
664,-1450.3562205398796,306.42807933887235
665,-462.5365028023329,-1323.271734482227
666,1264.5422256247741,-636.6676484044158
667,981.4296987260109,-234.09181572798744
668,1151.6331519497983,287.7723882935595
669,903.2710409220116,172.6746905020013
670,343.09564694659144,236.31879059191826
671,-611.2838277600306,747.1582425564162
672,458.1300733381043,-1083.0065079485937
673,389.4347615856761,703.4683767406997
674,1358.6513640069402,291.32472219278685
675,-449.26364930970374,378.439670792072
676,115.19127001529067,-916.4896543273135
677,-174.54550269953512,504.8349596465784
678,216.92539621799003,935.4611507642229
679,169.0680037669731,244.58675689642925
680,-708.6592628856473,-336.7007983408859
681,602.3180168469042,-749.8058022502552
